timestamp,spot,gex_total,flip_point,dex_btc_total,dex_usd_total,vega_total,charmex_total,vannaex_total,volgaex_magnitud,call_wall,put_wall,resistencia_cercana,soporte_cercano,tipo_regimen,confianza_regimen,sesgo_score,sesgo_alineado,riesgo_aceleracion,snapshot_ts
,63407.67,14554046.62839758,,230.24986,14599607.1404262,10215.488126,-278.72385996940966,9.153240655621076,48544.82191569162,63500.0,63500.0,,,RANGO / REVERSION (long gamma),35.526315789473685,56.578947368421055,True,,2026-08-02 05:14:08.709136+00:00
,63438.65,1725286.993935706,,3.51738,223137.83873699995,7647.140006,-100.53431441590767,6.787050473396165,39115.17972314114,64500.0,62000.0,,,RANGO / REVERSION (long gamma),25.0,50.0,True,,2026-08-02 08:00:37.805123+00:00
,63103.79,-2809124.37907413,,-115.778489,-7306061.456373311,14074.663711999998,-149.34488561127057,11.267449538535752,62219.95063743217,63500.0,62500.0,,,TENDENCIA / EXPANSION (short gamma),26.724137931034484,-1.0344827586206895,False,,2026-08-02 11:09:42.818431+00:00
,63074.3,-3957958.296135887,,-138.72461499999994,-8749957.983894497,14991.144660999998,-162.74454923305717,11.12636295335614,58487.298188912304,63500.0,62500.0,,,TENDENCIA / EXPANSION (short gamma),26.724137931034484,-3.103448275862069,False,,2026-08-02 12:52:43.314277+00:00
,63036.94,-4042717.9424469154,,-143.55228700000004,-9049096.902481783,14675.436407,-176.88134513488745,10.799448000302872,54152.90465736603,63500.0,62500.0,,,TENDENCIA / EXPANSION (short gamma),26.724137931034484,-3.103448275862069,False,,2026-08-02 14:53:18.578090+00:00
,63164.71,-2698767.3862711927,,-91.10232,-5754451.623127201,13609.152289,-191.9376221512281,10.739051527397397,53785.00591578472,63500.0,62500.0,,,TENDENCIA / EXPANSION (short gamma),26.724137931034484,-1.0344827586206895,False,,2026-08-02 16:43:43.257063+00:00
,63342.17,-747799.5206475724,,-38.899162,-2463957.33226154,12634.693853,-211.9900220918266,10.46309099706987,53509.45129331083,63500.0,62500.0,,,TENDENCIA / EXPANSION (short gamma),25.0,-0.5172413793103449,False,,2026-08-02 18:50:28.078791+00:00
,63350.43,-1560121.2936658184,,-51.97848299999999,-3292859.2487976896,13147.778388,-256.16815463332847,10.85964555768373,52148.75860046881,63500.0,62000.0,,,TENDENCIA / EXPANSION (short gamma),25.0,-0.5172413793103449,False,,2026-08-02 20:41:07.077245+00:00
,63346.8,-1322102.8401319743,,-47.85952500000001,-3031747.758270001,12596.454239,-309.708529873833,10.516833435864063,47747.91171194411,63500.0,62000.0,,,TENDENCIA / EXPANSION (short gamma),25.0,-0.5172413793103449,False,,2026-08-02 22:43:20.364656+00:00
,63057.41,-5979266.3224468045,,-168.868926,-10648437.10304166,11641.162399,-360.20111478015644,10.043910749367797,41306.93086358648,63500.0,62000.0,,,TENDENCIA / EXPANSION (short gamma),33.62068965517241,-4.137931034482759,False,,2026-08-03 01:27:16.699269+00:00
,62773.21,-13343318.280778697,,-300.590276,-18869016.51930596,9969.880414,-415.1325548028567,7.677725814567241,30015.54974520265,63000.0,62500.0,,,TENDENCIA / EXPANSION (short gamma),43.96551724137931,-7.241379310344827,False,,2026-08-03 05:27:27.044034+00:00
,62441.64,-7393126.95007974,,-221.063674,-13803578.34898536,15116.450145,-143.86330146629925,8.98863682638799,43472.08584980744,63000.0,62000.0,,,TENDENCIA / EXPANSION (short gamma),40.51724137931035,-5.689655172413793,False,,2026-08-03 08:56:59.826291+00:00
,62669.49,-6884453.357938071,,-170.16486700000002,-10664145.43080783,14656.465964,-212.5195232153748,11.00631499474703,50012.78993368977,63000.0,62000.0,,,TENDENCIA / EXPANSION (short gamma),44.23076923076923,-6.153846153846153,False,,2026-08-03 12:48:00.718251+00:00
,63710.54,5089337.22989866,,211.203687,13455900.94876098,17333.074489,-248.9757222949926,12.618811040732552,65648.23637679325,64500.0,62000.0,,,RANGO / REVERSION (long gamma),37.82051282051282,61.53846153846154,True,,2026-08-03 16:13:02.801529+00:00
,63853.35,8217290.267160828,,273.023043,17433435.922744047,14723.878695,-237.71910876644645,10.89851056815486,59680.19333648226,64500.0,62000.0,,,RANGO / REVERSION (long gamma),48.07692307692308,64.1025641025641,True,,2026-08-03 19:15:09.883225+00:00
,63733.46,6613023.465731508,,208.670393,13299286.145449778,13274.942248,-262.91688352413007,11.182715733604798,59033.54118569347,64500.0,62000.0,,,RANGO / REVERSION (long gamma),42.94871794871795,61.53846153846154,True,,2026-08-03 20:52:29.539660+00:00
,63532.84,3863299.62924501,,142.34443600000003,9043546.27727824,12031.632196,-302.8754651458657,11.120368223335714,55721.1419048186,64000.0,62500.0,,,RANGO / REVERSION (long gamma),32.69230769230769,57.69230769230769,True,,2026-08-03 22:48:54.159727+00:00
,63361.54,1079227.5548099503,,74.23811599999999,4703841.35645864,10232.291617,-325.11632762104125,9.86349345022221,48839.12907681105,63000.0,62500.0,,,RANGO / REVERSION (long gamma),26.28205128205128,53.20512820512821,True,,2026-08-04 01:17:05.380477+00:00
,64060.74,16936662.835434385,,402.944666,25812933.48301284,9111.12372,-129.483371999998,5.438021934842044,32698.25758285947,64000.0,64000.0,,,RANGO / REVERSION (long gamma),53.20512820512821,66.02564102564102,True,,2026-08-04 04:52:40.041032+00:00
,63583.32,-8331360.465086456,,-125.11459599999998,-7955201.394138719,56433.316503,-230.1567407782106,28.53481511101932,219518.7282298594,64500.0,62000.0,,,TENDENCIA / EXPANSION (short gamma),48.07692307692308,-2.6923076923076925,False,,2026-08-04 08:13:56.415238+00:00
,63878.56,-4348802.162997417,,83.73628300000007,5348953.177792484,47533.053785,-252.1576458621186,28.24311732459624,229755.07917091413,64500.0,62000.0,,,TENDENCIA / EXPANSION (short gamma),35.638297872340424,53.191489361702125,True,,2026-08-04 11:53:26.625672+00:00
,64024.59,-1116239.0258283708,,181.00866000000005,11589005.242949402,44592.129932,-261.2087460011284,27.39045785214907,227650.51396472767,64500.0,62000.0,,,TENDENCIA / EXPANSION (short gamma),27.127659574468083,60.63829787234042,True,,2026-08-04 13:40:47.764728+00:00
,64000.38,-455316.7668384519,,202.924836,12987266.61543768,48654.930874,-360.74620086218073,33.35256393823853,255454.4581931249,64500.0,62000.0,,,TENDENCIA / EXPANSION (short gamma),25.0,61.70212765957447,True,,2026-08-04 16:04:29.458804+00:00
,64261.44,8187376.654580833,,449.445545,28882017.923284803,40207.070004,-337.709276818784,28.80399999726115,235230.0619507061,64500.0,62000.0,,,RANGO / REVERSION (long gamma),49.46808510638298,67.5531914893617,True,,2026-08-04 19:16:05.503976+00:00
,64280.87,8596730.251176808,,441.326661,28368861.72327507,39540.911065,-377.341945073254,28.777174668016603,229246.70860837083,64500.0,62000.0,,,RANGO / REVERSION (long gamma),51.59574468085106,67.5531914893617,True,,2026-08-04 21:00:08.592021+00:00
,64138.65,5370727.754621464,,330.524563,21199399.262659952,38908.085184,-431.3317441567777,29.721540711629288,225681.5456223465,64500.0,62000.0,,,RANGO / REVERSION (long gamma),40.95744680851064,66.48936170212767,True,,2026-08-04 22:51:06.949265+00:00
,63972.9,1274496.2950139614,,284.7662670000001,18217323.922164302,37020.70015799999,-519.0027597480739,29.17767315276911,216551.47631921328,64500.0,62000.0,,,RANGO / REVERSION (long gamma),27.127659574468083,65.95744680851064,True,,2026-08-05 01:20:37.639127+00:00
,64063.46,193099.1709824213,,275.431908,17645121.02088168,34068.075305000006,-612.9380427752828,25.7762688053787,190219.30396836257,64500.0,62000.0,,,RANGO / REVERSION (long gamma),25.0,65.42553191489361,True,,2026-08-05 04:52:25.305710+00:00
,64201.49,17740485.648558855,,882.1727629999999,56636805.82201687,94099.690538,-523.937569432342,51.40528601925846,471021.7931357321,64000.0,62000.0,,,RANGO / REVERSION (long gamma),56.91489361702128,71.80851063829788,True,,2026-08-05 08:12:38.331475+00:00
,64046.58,10397290.208901564,,695.50344,44544616.7102352,78401.224681,-498.61305792169605,46.66576338609773,422451.7009423753,64000.0,62000.0,,,RANGO / REVERSION (long gamma),56.25,70.98214285714286,True,,2026-08-05 11:49:40.263174+00:00
,64068.8,10924092.821312536,,721.466785,46223511.154808,79387.265226,-531.4272417025405,45.58547026953879,395046.9977224901,64000.0,62000.0,,,RANGO / REVERSION (long gamma),56.25,70.98214285714286,True,,2026-08-05 13:30:35.256054+00:00
,64416.39,23615637.04500944,,1116.2880709999995,71907247.73388366,77491.537956,-559.0944994680608,44.60268188496078,408922.6713489585,64000.0,62000.0,,,RANGO / REVERSION (long gamma),67.85714285714286,72.32142857142857,True,,2026-08-05 15:52:55.526779+00:00
,64516.52,26794414.23546306,,1283.219995,82788888.47181739,73571.664497,-550.8462675164475,42.63140705237261,402109.3507817471,64000.0,64000.0,,,RANGO / REVERSION (long gamma),71.42857142857143,72.32142857142857,True,,2026-08-05 17:16:13.780089+00:00
,64843.36,35198607.58264696,,1675.7778039999996,108663063.4247814,72051.34007,-547.5052397481476,40.23474544452528,402358.3728945982,65000.0,64000.0,,,RANGO / REVERSION (long gamma),71.42857142857143,74.55357142857143,True,,2026-08-05 19:09:55.710578+00:00
,64848.74,44007064.19552603,,1866.518137,121041349.37159738,74767.997177,-612.0564822244758,40.19141469953689,374950.2231219847,65000.0,64000.0,,,RANGO / REVERSION (long gamma),71.42857142857143,74.55357142857143,True,,2026-08-05 20:54:13.468965+00:00
,64644.81,37336256.76559469,,1536.135605,99303194.31946003,65089.84557899999,-646.6929912072092,37.94873507018661,333465.46143628855,65000.0,64000.0,,,RANGO / REVERSION (long gamma),71.42857142857143,72.32142857142857,True,,2026-08-05 22:46:32.580009+00:00
